1540720929101,0.058411,0.876648,0.477417,0.009094,nollie shoveit frontside
1540720929105,0.058411,0.876648,0.477356,0.009094,nollie shoveit frontside
1540720929109,0.058411,0.876648,0.477356,0.009521,nollie shoveit frontside
1540720929155,0.052856,0.876648,0.477356,0.009521,nollie shoveit frontside
1540720929159,0.052856,0.876892,0.477356,0.009521,nollie shoveit frontside
1540720929162,0.052856,0.876892,0.477661,0.009521,nollie shoveit frontside
1540720929165,0.052856,0.876892,0.477661,0.006165,nollie shoveit frontside
1540720929245,0.049438,0.876892,0.477661,0.006165,nollie shoveit frontside
1540720929251,0.049438,0.877075,0.477661,0.006165,nollie shoveit frontside
1540720929256,0.049438,0.877075,0.477661,0.006165,nollie shoveit frontside
1540720929260,0.049438,0.877075,0.477661,0.007385,nollie shoveit frontside
1540720929264,0.048462,0.877075,0.477661,0.007385,nollie shoveit frontside
1540720929305,0.047058,0.877075,0.477661,0.007385,nollie shoveit frontside
1540720929309,0.047058,0.877014,0.477661,0.007385,nollie shoveit frontside
1540720929312,0.047058,0.877014,0.477966,0.007385,nollie shoveit frontside
1540720929315,0.047058,0.877014,0.477966,0.008789,nollie shoveit frontside
1540720929365,0.039429,0.877014,0.477966,0.008789,nollie shoveit frontside
1540720929369,0.039429,0.877197,0.477966,0.008789,nollie shoveit frontside
1540720929372,0.039429,0.877197,0.477417,0.008789,nollie shoveit frontside
1540720929375,0.039429,0.877197,0.477417,0.030640,nollie shoveit frontside
1540720929425,0.045654,0.877197,0.477417,0.030640,nollie shoveit frontside
1540720929429,0.045654,0.876099,0.477417,0.030640,nollie shoveit frontside
1540720929432,0.045654,0.876099,0.476135,0.030640,nollie shoveit frontside
1540720929434,0.045654,0.876099,0.476135,0.060059,nollie shoveit frontside
1540720929485,0.105896,0.876099,0.476135,0.060059,nollie shoveit frontside
1540720929489,0.105896,0.869812,0.476135,0.060059,nollie shoveit frontside
1540720929492,0.105896,0.869812,0.481750,0.060059,nollie shoveit frontside
1540720929494,0.105896,0.869812,0.481750,-0.004028,nollie shoveit frontside
1540720929545,-0.051025,0.869812,0.481750,-0.004028,nollie shoveit frontside
1540720929551,-0.051025,0.862854,0.481750,-0.004028,nollie shoveit frontside
1540720929554,-0.051025,0.862854,0.498169,-0.004028,nollie shoveit frontside
1540720929557,-0.051025,0.862854,0.498169,-0.067688,nollie shoveit frontside
1540720929575,-0.278687,0.862854,0.498169,-0.067688,nollie shoveit frontside
1540720929578,-0.278687,0.789368,0.498169,-0.067688,nollie shoveit frontside
1540720929580,-0.278687,0.789368,0.546753,-0.067688,nollie shoveit frontside
1540720929582,-0.278687,0.789368,0.546753,-0.016724,nollie shoveit frontside
1540720929635,-0.361633,0.789368,0.546753,-0.016724,nollie shoveit frontside
1540720929639,-0.361633,0.702759,0.546753,-0.016724,nollie shoveit frontside
1540720929641,-0.361633,0.702759,0.607422,-0.016724,nollie shoveit frontside
1540720929644,-0.361633,0.702759,0.607422,0.080017,nollie shoveit frontside
1540720929695,-0.466064,0.702759,0.607422,0.080017,nollie shoveit frontside
1540720929699,-0.466064,0.545105,0.607422,0.080017,nollie shoveit frontside
1540720929702,-0.466064,0.545105,0.676453,0.080017,nollie shoveit frontside
1540720929705,-0.466064,0.545105,0.676453,0.167358,nollie shoveit frontside
1540720929755,-0.508057,0.545105,0.676453,0.167358,nollie shoveit frontside
1540720929759,-0.508057,0.383850,0.676453,0.167358,nollie shoveit frontside
1540720929761,-0.508057,0.383850,0.750916,0.167358,nollie shoveit frontside
1540720929764,-0.508057,0.383850,0.750916,0.174927,nollie shoveit frontside
1540720929815,-0.531006,0.383850,0.750916,0.174927,nollie shoveit frontside
1540720929821,-0.531006,0.174561,0.750916,0.174927,nollie shoveit frontside
1540720929825,-0.531006,0.174561,0.808105,0.174927,nollie shoveit frontside
1540720929828,-0.531006,0.174561,0.808105,0.185791,nollie shoveit frontside
1540720929875,-0.472534,0.174561,0.808105,0.185791,nollie shoveit frontside
1540720929879,-0.472534,-0.002319,0.808105,0.185791,nollie shoveit frontside
1540720929881,-0.472534,-0.002319,0.879395,0.185791,nollie shoveit frontside
1540720929884,-0.472534,-0.002319,0.879395,0.057617,nollie shoveit frontside
