1540709973180, 0.008972, -0.896729, 0.443176, 0.011169

1540709973186, 0.008972, -0.896851, 0.443176, 0.011169

1540709973191, 0.008972, -0.896851, 0.442139, 0.011169

1540709973196, 0.008972, -0.896851, 0.442139, 0.011536

1540709973240, 0.009338, -0.896851, 0.442139, 0.011536

1540709973247, 0.009338, -0.896667, 0.442139, 0.011536

1540709973253, 0.009338, -0.896667, 0.442444, 0.011536

1540709973257, 0.009338, -0.896667, 0.442444, 0.012024

1540709973300, 0.008545, -0.896667, 0.442444, 0.012024

1540709973304, 0.008545, -0.896545, 0.442444, 0.012024

1540709973308, 0.008545, -0.896545, 0.442749, 0.012024

1540709973312, 0.008545, -0.896545, 0.442749, 0.011108

1540709973359, 0.007935, -0.896545, 0.442749, 0.011108

1540709973364, 0.007935, -0.896240, 0.442749, 0.011108

1540709973368, 0.007935, -0.896240, 0.443298, 0.011108

1540709973372, 0.007935, -0.896240, 0.443298, 0.011841

1540709973419, 0.007080, -0.896240, 0.443298, 0.011841

1540709973422, 0.007080, -0.895935, 0.443298, 0.011841

1540709973424, 0.007080, -0.895935, 0.443970, 0.011841

1540709973427, 0.007080, -0.895935, 0.443970, 0.013550

1540709973450, 0.007324, -0.895935, 0.443970, 0.013550

1540709973453, 0.007324, -0.895691, 0.443970, 0.013550

1540709973455, 0.007324, -0.895691, 0.444580, 0.013550

1540709973458, 0.007324, -0.895691, 0.444580, 0.009155

1540709973509, 0.007996, -0.895691, 0.444580, 0.009155

1540709973514, 0.007996, -0.895386, 0.444580, 0.009155

1540709973517, 0.007996, -0.895386, 0.445251, 0.009155

1540709973519, 0.007996, -0.895386, 0.445251, 0.003662

1540709973570, 0.004272, -0.895386, 0.445251, 0.003662

1540709973575, 0.004272, -0.895081, 0.445251, 0.003662

1540709973579, 0.004272, -0.895081, 0.445862, 0.003662

1540709973583, 0.004272, -0.895081, 0.445862, -0.001587

1540709973629, -0.002502, -0.895081, 0.445862, -0.001587

1540709973635, -0.002502, -0.894775, 0.445862, -0.001587

1540709973638, -0.002502, -0.894775, 0.446533, -0.001587

1540709973642, -0.002502, -0.894775, 0.446533, -0.003906

1540709973689, -0.006836, -0.894775, 0.446533, -0.003906

1540709973693, -0.006836, -0.894409, 0.446533, -0.003906

1540709973697, -0.006836, -0.894409, 0.447205, -0.003906

1540709973700, -0.006836, -0.894409, 0.447205, -0.002075

1540709973750, -0.010803, -0.894409, 0.447205, -0.002075

1540709973754, -0.010803, -0.894287, 0.447205, -0.002075

1540709973757, -0.010803, -0.894287, 0.447388, -0.002075

1540709973761, -0.010803, -0.894287, 0.447388, 0.003113

1540709973779, -0.006531, -0.894287, 0.447388, 0.003113

1540709973783, -0.006531, -0.895691, 0.447388, 0.003113

1540709973786, -0.006531, -0.895691, 0.444580, 0.003113

1540709973789, -0.006531, -0.895691, 0.444580, -0.007324

1540709973839, -0.021667, -0.895691, 0.444580, -0.007324

1540709973843, -0.021667, -0.894958, 0.444580, -0.007324

1540709973847, -0.021667, -0.894958, 0.443726, -0.007324

1540709973851, -0.021667, -0.894958, 0.443726, 0.041382

1540709973899, 0.027222, -0.894958, 0.443726, 0.041382

1540709973903, 0.027222, -0.895508, 0.443726, 0.041382

1540709973906, 0.027222, -0.895508, 0.443787, 0.041382

1540709973910, 0.027222, -0.895508, 0.443787, 0.019897

1540709973960, 0.010437, -0.895508, 0.443787, 0.019897

1540709973964, 0.010437, -0.894714, 0.443787, 0.019897

1540709973968, 0.010437, -0.894714, 0.446533, 0.019897

1540709973972, 0.010437, -0.894714, 0.446533, 0.007202

1540709974019, 0.022034, -0.894714, 0.446533, 0.007202

1540709974022, 0.022034, -0.893005, 0.446533, 0.007202

1540709974024, 0.022034, -0.893005, 0.449402, 0.007202

1540709974025, 0.022034, -0.893005, 0.449402, 0.009033

1540709974079, 0.024597, -0.893005, 0.449402, 0.009033

1540709974083, 0.024597, -0.892273, 0.449402, 0.009033

1540709974085, 0.024597, -0.892273, 0.450745, 0.009033

1540709974087, 0.024597, -0.892273, 0.450745, 0.010803

1540709974109, 0.010925, -0.892273, 0.450745, 0.010803

1540709974112, 0.010925, -0.891418, 0.450745, 0.010803

1540709974116, 0.010925, -0.891418, 0.452454, 0.010803

1540709974118, 0.010925, -0.891418, 0.452454, 0.022888

1540709974199, 0.013306, -0.891418, 0.452454, 0.022888

1540709974229, 0.013306, -0.890625, 0.452454, 0.022888

1540709974236, 0.013306, -0.890625, 0.454041, 0.022888

1540709974242, 0.013306, -0.890625, 0.454041, 0.021729

1540709974246, 0.018188, -0.890625, 0.454041, 0.021729

1540709974250, 0.018188, -0.890320, 0.454041, 0.021729

1540709974289, 0.016907, -0.890320, 0.454041, 0.021729

1540709974294, 0.016907, -0.889954, 0.454041, 0.021729

1540709974297, 0.016907, -0.889954, 0.455139, 0.021729

1540709974301, 0.016907, -0.889954, 0.455139, 0.024109

1540709974349, 0.018372, -0.889954, 0.455139, 0.024109

1540709974354, 0.018372, -0.889587, 0.455139, 0.024109

1540709974357, 0.018372, -0.889587, 0.455811, 0.024109

1540709974362, 0.018372, -0.889587, 0.455811, 0.024048

1540709974412, 0.020935, -0.889587, 0.455811, 0.024048

1540709974415, 0.020935, -0.889343, 0.455811, 0.024048

1540709974417, 0.020935, -0.889343, 0.456421, 0.024048

1540709974419, 0.020935, -0.889343, 0.456421, 0.019531

1540709974439, 0.021973, -0.889343, 0.456421, 0.019531

1540709974442, 0.021973, -0.888977, 0.456421, 0.019531

1540709974445, 0.021973, -0.888977, 0.457031, 0.019531

1540709974448, 0.021973, -0.888977, 0.457031, 0.020203

1540709974499, 0.024475, -0.888977, 0.457031, 0.020203

1540709974503, 0.024475, -0.888794, 0.457031, 0.020203

1540709974506, 0.024475, -0.888794, 0.457275, 0.020203

1540709974508, 0.024475, -0.888794, 0.457275, 0.019348

1540709974559, 0.021240, -0.888794, 0.457275, 0.019348

1540709974563, 0.021240, -0.888733, 0.457275, 0.019348

1540709974566, 0.021240, -0.888733, 0.457336, 0.019348

1540709974568, 0.021240, -0.888733, 0.457336, 0.024414

1540709974619, 0.016174, -0.888733, 0.457336, 0.024414

1540709974624, 0.016174, -0.888611, 0.457336, 0.024414

1540709974628, 0.016174, -0.888611, 0.457397, 0.024414

1540709974632, 0.016174, -0.888611, 0.457397, 0.030701

1540709974679, 0.012085, -0.888611, 0.457397, 0.030701

1540709974684, 0.012085, -0.888428, 0.457397, 0.030701

1540709974687, 0.012085, -0.888428, 0.457336, 0.030701

1540709974691, 0.012085, -0.888428, 0.457336, 0.038025

1540709974744, 0.008972, -0.888428, 0.457336, 0.038025

1540709974748, 0.008972, -0.888245, 0.457336, 0.038025

1540709974752, 0.008972, -0.888245, 0.457397, 0.038025

1540709974754, 0.008972, -0.888245, 0.457397, 0.042053

1540709974769, 0.009033, -0.888245, 0.457397, 0.042053

1540709974772, 0.009033, -0.888245, 0.457397, 0.042053

1540709974774, 0.009033, -0.888245, 0.457214, 0.042053

1540709974777, 0.009033, -0.888245, 0.457214, 0.044006

1540709974829, 0.006775, -0.888245, 0.457214, 0.044006

1540709974832, 0.006775, -0.888428, 0.457214, 0.044006

1540709974835, 0.006775, -0.888428, 0.457214, 0.044006

