1540710758708, 0.069641, -0.919373, 0.388245, 0.000854

1540710758713, 0.069641, -0.918823, 0.388245, 0.000854

1540710758718, 0.069641, -0.918823, 0.388428, 0.000854

1540710758720, 0.069641, -0.918823, 0.388428, 0.005676

1540710758768, 0.072327, -0.918823, 0.388428, 0.005676

1540710758777, 0.072327, -0.918640, 0.388428, 0.005676

1540710758786, 0.072327, -0.918640, 0.388428, 0.005676

1540710758792, 0.072327, -0.918640, 0.388428, 0.006897

1540710758827, 0.068665, -0.918640, 0.388428, 0.006897

1540710758832, 0.068665, -0.918823, 0.388428, 0.006897

1540710758837, 0.068665, -0.918823, 0.388672, 0.006897

1540710758840, 0.068665, -0.918823, 0.388672, 0.006409

1540710758893, 0.066223, -0.918823, 0.388672, 0.006409

1540710758896, 0.066223, -0.918945, 0.388672, 0.006409

1540710758898, 0.066223, -0.918945, 0.388855, 0.006409

1540710758900, 0.066223, -0.918945, 0.388855, 0.006042

1540710758947, 0.067444, -0.918945, 0.388855, 0.006042

1540710758951, 0.067444, -0.918884, 0.388855, 0.006042

1540710758954, 0.067444, -0.918884, 0.388733, 0.006042

1540710758956, 0.067444, -0.918884, 0.388733, 0.005554

1540710758977, 0.067627, -0.918884, 0.388733, 0.005554

1540710758981, 0.067627, -0.918762, 0.388733, 0.005554

1540710758984, 0.067627, -0.918762, 0.389038, 0.005554

1540710758987, 0.067627, -0.918762, 0.389038, 0.005737

1540710759037, 0.067261, -0.918762, 0.389038, 0.005737

1540710759040, 0.067261, -0.918518, 0.389038, 0.005737

1540710759042, 0.067261, -0.918518, 0.389648, 0.005737

1540710759044, 0.067261, -0.918518, 0.389648, 0.005676

1540710759097, 0.066467, -0.918518, 0.389648, 0.005676

1540710759100, 0.066467, -0.918274, 0.389648, 0.005676

1540710759103, 0.066467, -0.918274, 0.390320, 0.005676

1540710759106, 0.066467, -0.918274, 0.390320, 0.005127

1540710759157, 0.068054, -0.918274, 0.390320, 0.005127

1540710759162, 0.068054, -0.918030, 0.390320, 0.005127

1540710759166, 0.068054, -0.918030, 0.390686, 0.005127

1540710759169, 0.068054, -0.918030, 0.390686, 0.004700

1540710759221, 0.067566, -0.918030, 0.390686, 0.004700

1540710759226, 0.067566, -0.917969, 0.390686, 0.004700

1540710759229, 0.067566, -0.917969, 0.390930, 0.004700

1540710759232, 0.067566, -0.917969, 0.390930, 0.003113

1540710759277, 0.067993, -0.917969, 0.390930, 0.003113

1540710759280, 0.067993, -0.917847, 0.390930, 0.003113

1540710759283, 0.067993, -0.917847, 0.391052, 0.003113

1540710759285, 0.067993, -0.917847, 0.391052, -0.002258

1540710759307, 0.061035, -0.917847, 0.391052, -0.002258

1540710759310, 0.061035, -0.917725, 0.391052, -0.002258

1540710759313, 0.061035, -0.917725, 0.392517, -0.002258

1540710759315, 0.061035, -0.917725, 0.392517, 0.006958

1540710759367, 0.057373, -0.917725, 0.392517, 0.006958

1540710759370, 0.057373, -0.918274, 0.392517, 0.006958

1540710759373, 0.057373, -0.918274, 0.391846, 0.006958

1540710759375, 0.057373, -0.918274, 0.391846, 0.004456

1540710759427, 0.068665, -0.918274, 0.391846, 0.004456

1540710759432, 0.068665, -0.917725, 0.391846, 0.004456

1540710759436, 0.068665, -0.917725, 0.391235, 0.004456

1540710759438, 0.068665, -0.917725, 0.391235, 0.002869

1540710759487, 0.064087, -0.917725, 0.391235, 0.002869

1540710759490, 0.064087, -0.918091, 0.391235, 0.002869

1540710759492, 0.064087, -0.918091, 0.391113, 0.002869

1540710759495, 0.064087, -0.918091, 0.391113, 0.004395

1540710759547, 0.058472, -0.918091, 0.391113, 0.004395

1540710759552, 0.058472, -0.918640, 0.391113, 0.004395

1540710759555, 0.058472, -0.918640, 0.390686, 0.004395

1540710759558, 0.058472, -0.918640, 0.390686, 0.006042

1540710759607, 0.062012, -0.918640, 0.390686, 0.006042

1540710759610, 0.062012, -0.919067, 0.390686, 0.006042

1540710759612, 0.062012, -0.919067, 0.389221, 0.006042

1540710759615, 0.062012, -0.919067, 0.389221, 0.000244

1540710759667, 0.052429, -0.919067, 0.389221, 0.000244

1540710759697, 0.052429, -0.920288, 0.389221, 0.000244

1540710759702, 0.052429, -0.920288, 0.387756, 0.000244

1540710759706, 0.052429, -0.920288, 0.387756, 0.002136

1540710759709, 0.042175, -0.920288, 0.387756, 0.002136

1540710759712, 0.042175, -0.921143, 0.387756, 0.002136

1540710759757, 0.009094, -0.921143, 0.387756, 0.002136

1540710759760, 0.009094, -0.922119, 0.387756, 0.002136

1540710759763, 0.009094, -0.922119, 0.385925, 0.002136

1540710759766, 0.009094, -0.922119, 0.385925, 0.026611

